customer_id,First_name,last_name,gender,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,address,state,country,property_valuation
3073,Hernando,FemalearnhaMale,Male,1967-04-12,56,Nurse,Telecommunications,"Affluent Customer",No,17,510,85,3073,2017-04-23,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,2015-08-02,"74910 Burning Wood Junction",VIC,Australia,10
3074,Tracie,Grishaev,Male,1969-02-18,54,"VP Quality Control",Health,"Mass customer",Yes,12,5586,1,3074,2017-03-20,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2012-12-02,"6278 Old Shore Parkway",NSW,Australia,9
3075,Corty,Debell,Male,1959-10-24,63,,Entertainment,"Mass Customer",Yes,16,1578,27,3075,2017-02-27,FALSE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,388.72,110.81,2002-03-22,"08180 Golf Park",VIC,Australia,8
3076,Maleerna,Eyers,Female,1991-10-01,31,Professor,Health,"Mass customer",Yes,4,658,30,3076,2017-06-04,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1991-11-10,"1944 Charing Cross Junction",NSW,Australia,10
3077,EMaleelen,Gillopp,Male,2000-08-11,22,"Informationation System Manager",Manufacturing,"Affluent Customer",No,2,226,8,3077,2017-03-10,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,1993-04-20,"25578 Mayfield Drive",NSW,Australia,10
3078,Maleariel,Blacksell,Female,1982-08-16,40,"Staff Technician III",Retail,"Mass customer",No,7,870,19,3078,2017-01-19,TRUE,Approved,"OHM Cycles",Road,high,large,12.01,7.21,4.8,2009-03-08,"9 Rieder Avenue",NSW,Australia,6
3079,Yorker,MalecKevany,Male,1959-11-18,63,"Legal Assistant",Retail,"Mass customer",Yes,20,2731,40,3079,2017-05-28,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,874.9,583.27,2011-05-09,"45201 Atwood Place",NSW,Australia,9
3080,ChristoFemaleoro,Santus,Male,1958-10-06,64,"Graphic Designer","Financial Services","High Net Worth",No,10,2409,66,3080,2017-03-25,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,2016-07-09,"0680 Veith Court",VIC,Australia,8
3081,Dodi,Volker,Female,1971-07-25,51,"Maleechanical SysteMales Engineer",n/a,"High Net Worth",Yes,9,1568,0,3081,2017-03-17,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,1992-10-11,"53 Dunning Lane",VIC,Australia,6
3082,Emlyn,Maile,Male,1997-03-28,26,,Manufacturing,"Mass Customer",Yes,2,2075,23,3082,2017-09-23,FALSE,Approved,"Norco Bicycles",Mountain,low,small,688.63,612.88,75.75,1991-08-05,"837 Elmside Center",NSW,Australia,8
3083,Cirillo,Duprey,Male,1971-10-17,51,,n/a,"Mass Customer",Yes,12,1756,61,3083,2017-01-21,FALSE,Approved,"OHM Cycles",Standard,low,medium,71.16,56.93,14.23,1998-12-17,"57863 Pond Avenue",NSW,Australia,9
3084,Birgit,Dowers,Female,1959-07-16,63,"StaFemaleFemale Scientist","Financial Services","Affluent Customer",Yes,16,1150,69,3084,2017-03-06,FALSE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1995-10-24,"41205 Straubel Place",QLD,Australia,4
3085,Kaleb,EsleMaleont,Male,1978-01-21,45,"Accountant IV",n/a,"Affluent Customer",No,5,681,75,3085,2017-12-05,TRUE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2006-05-22,"52 Steensland Place",VIC,Australia,8
3086,Pieter,Gadesby,U,0000-00-00,2023,"Biostatistician I",IT,"High Net Worth",No,0,851,0,3086,2017-12-12,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,270.3,90.1,2016-12-06,"00183 Arapahoe Pass",QLD,Australia,7
3087,Gerry,Scatcher,Male,1986-04-02,37,"Social Worker",Health,"Mass customer",No,9,3241,66,3087,2017-05-23,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,525.33,64.93,2010-11-05,"233 Toban Alley",NSW,Australia,8
3088,Hilarius,Trenbey,Male,1974-05-09,49,,Retail,"Affluent Customer",Yes,17,2886,19,3088,2017-12-27,TRUE,Approved,"OHM Cycles",Road,high,large,12.01,7.21,4.8,2009-03-08,"5 Lotheville Parkway",NSW,Australia,8
3089,Wood,Nathan,Male,2000-02-24,23,"Web Developer III",Manufacturing,"Affluent Customer",Yes,2,252,78,3089,2017-12-03,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1765.3,709.48,1055.82,2013-09-16,"7 Westridge Terrace",QLD,Australia,7
3090,Zared,Pinchback,Male,1964-12-06,58,Operator,Manufacturing,"Mass customer",No,8,2658,37,3090,2017-06-15,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,248.82,1544.61,1999-07-20,"98978 Nevada Circle",VIC,Australia,8
3091,Guenevere,TreFemaleFemalery,Female,1995-08-13,27,"Payment Adjustment Coordinator",Manufacturing,"Affluent Customer",Yes,3,821,2,3091,2017-01-24,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2003-02-07,"9503 Aberg Drive",VIC,Australia,7
3092,Hallie,Blackden,Female,1972-12-17,50,"Statistician IV",n/a,"Affluent Customer",No,9,4899,80,3092,2017-05-12,FALSE,Approved,"OHM Cycles",Touring,low,medium,1073.07,933.84,139.23,1997-01-25,"4 Bayside Place",QLD,Australia,4
3093,Harwilll,CriMalees,Male,1992-04-01,31,"Maleechanical SysteMales Engineer",Property,"High Net Worth",Yes,6,1016,41,3093,2017-05-17,FALSE,Approved,"Norco Bicycles",Standard,low,medium,958.74,748.9,209.84,1996-04-05,"06 Lighthouse Bay Pass",VIC,Australia,9
3094,Izak,Andreutti,Male,1989-05-28,33,"Biostatistician II",n/a,"Mass customer",Yes,17,785,34,3094,2017-02-03,TRUE,Approved,"Norco Bicycles",Road,high,large,774.53,464.72,309.81,2010-06-07,"67241 Heath Way",NSW,Australia,8
3095,Joachim,,Male,1998-10-11,24,"Staff Accountant IV",Retail,"High Net Worth",Yes,2,1264,99,3095,2017-11-24,FALSE,Approved,"Trek Bicycles",Road,low,small,1720.7,1531.42,189.28,2001-11-25,"65620 Michigan Way",VIC,Australia,10
3096,Lulu,Cabane,Female,1973-06-28,49,"Associate Professor","Financial Services","Mass customer",No,10,2146,8,3096,2017-04-01,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2011-04-16,"3075 Victoria Drive",NSW,Australia,7
3097,Alessandro,Casley,Male,1978-05-09,45,Actuary,"Financial Services","Affluent Customer",Yes,19,622,89,3097,2017-10-14,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,2005-05-10,"0 Stephen Lane",NSW,Australia,5
3098,TiFemaleFemale,Ovett,Female,1980-07-15,42,"Dental Hygienist",Health,"Mass customer",No,12,8184,87,3098,2017-01-06,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1179,707.4,471.6,1997-08-25,"148 Marcy Pass",QLD,Australia,4
3099,Shelli,Benitti,Female,1996-11-26,26,,Retail,"Mass Customer",Yes,3,238,12,3099,2017-10-08,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,1994-09-09,"5406 Mockingbird Center",QLD,Australia,7
3100,Peggy,Wrankling,Female,1954-02-09,69,Recruiter,n/a,"Mass customer",No,7,418,39,3100,2017-12-10,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2010-06-07,"07 Loeprich Junction",NSW,Australia,11
3101,Paxton,LerMaleit,Male,1987-08-27,35,"Geological Engineer",Manufacturing,"High Net Worth",No,12,1462,33,3101,2017-10-06,TRUE,Approved,"OHM Cycles",Road,medium,small,1810,1610.9,199.1,2008-03-19,"6 Kings Avenue",NSW,Australia,12
3102,Paquito,Maleaitland,Male,1990-06-04,32,"Assistant Maleanager",Property,"Affluent Customer",No,2,1280,3,3102,2017-03-28,FALSE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,2011-08-24,"9 John Wall Parkway",NSW,Australia,6
3103,Shaylah,Hatchell,Female,1953-10-21,69,"Safety Technician II",Retail,"Mass customer",No,20,50,32,3103,2017-05-10,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,2002-03-22,"32304 Larry Road",QLD,Australia,7
3104,Diahann,Blundan,Female,1994-11-30,28,"Business System Development Analyst",Property,"Mass customer",Yes,2,559,20,3104,2017-03-21,,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,1991-08-05,"9 Dryden Crossing",QLD,Australia,3
3105,Bryn,RycraFemalet,Male,1965-10-14,57,Teacher,Health,"Mass customer",No,12,3105,7,3105,2017-07-10,FALSE,Approved,"Trek Bicycles",Road,low,medium,980.37,234.43,745.94,2004-09-28,"146 Dakota Pass",QLD,Australia,7
3106,Yetty,Conneely,Female,1989-06-03,33,,"Financial Services","Mass Customer",Yes,21,3412,39,3106,2017-05-01,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2008-03-19,"11171 Rigney Court",NSW,Australia,6
3107,Dell,TreMaleathick,Female,1960-08-15,62,"Legal Assistant",n/a,"High Net Worth",No,9,12770,0,3107,2017-01-06,,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,1997-10-04,"2 Vidon Center",QLD,Australia,3
3108,Trip,AhMaleed,Male,1967-10-01,55,"Accounting Assistant III",Entertainment,"Mass customer",No,10,51,77,3108,2017-03-24,FALSE,Approved,"Norco Bicycles",Road,medium,large,1240.31,795.1,445.21,2011-01-10,"1742 Scott Center",QLD,Australia,2
3109,Jeralee,DoMaleleo,Female,1958-06-23,64,"AutoMaleation Specialist II",Health,"Mass customer",Yes,10,667,72,3109,2017-06-14,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,360.4,270.3,90.1,2003-09-09,"451 Luster Hill",NSW,Australia,9
3110,Femaleabien,Iacapucci,Male,1994-02-11,29,"Commuunity Outreach Specialist",IT,"Affluent Customer",Yes,8,5645,63,3110,2017-12-13,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,2015-05-21,"03287 Hallows Center",QLD,Australia,3
3111,Maleaxwell,Blabber,Male,1997-03-11,26,"Associate Professor","Financial Services","Mass customer",Yes,4,6250,52,3111,2017-01-15,,Approved,"OHM Cycles",Road,medium,medium,1280.28,829.51,450.77,2011-08-24,"7208 Old Gate Avenue",NSW,Australia,11
3112,Terri,Gornal,Male,2001-04-22,22,"Internal Auditor",Retail,"High Net Worth",Yes,1,1772,0,3112,2017-01-29,FALSE,Approved,"OHM Cycles",Standard,medium,medium,235.63,125.07,110.56,2000-11-03,"944 Becker Road",VIC,Australia,11
3113,Wenonah,Lethabridge,Female,1969-12-06,53,Teacher,Property,"Mass customer",Yes,18,6409,78,3113,2017-06-19,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1765.3,709.48,1055.82,1991-07-10,"904 Doe Crossing Terrace",NSW,Australia,7
3114,Judah,PriMalee,Male,1974-09-05,48,Teacher,IT,"Mass customer",Yes,18,3103,5,3114,2017-05-27,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2004-08-17,"7285 Waxwing Pass",NSW,Australia,5
3115,Rip,Spiers,Male,1981-02-26,42,"Nuclear Power Engineer",Manufacturing,"Mass customer",No,8,1100,19,3115,2017-03-20,TRUE,Approved,"OHM Cycles",Road,high,large,12.01,7.21,4.8,2009-03-08,"3538 Bunting Hill",VIC,Australia,7
3116,Correy,Loynes,Male,1978-06-29,44,,Health,"Mass Customer",No,7,5495,96,3116,2017-09-23,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,"979 Victoria Junction",VIC,Australia,8
3117,Nisse,Malearriage,Female,1995-06-11,27,"Cost Accountant","Financial Services","Affluent Customer",Yes,6,426,39,3117,2017-04-24,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2010-06-07,"073 Fremont Alley",VIC,Australia,7
3118,Cleveland,Coxon,Male,1993-01-22,30,"Occupational Therapist",Health,"High Net Worth",No,9,315,40,3118,2017-12-18,TRUE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,2003-07-21,"81183 Maple Wood Plaza",QLD,Australia,8
3119,Earle,Frisby,Male,1960-01-11,63,,n/a,"High Net Worth",No,19,1691,0,3119,2017-09-15,FALSE,Approved,"OHM Cycles",Standard,low,medium,71.16,56.93,14.23,2015-06-17,"6620 Elmside Drive",QLD,Australia,9
3120,Lauree,O'Donnell,Female,1979-02-04,44,"Clinical Specialist",Health,"Mass customer",Yes,10,2,3,3120,2017-05-21,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,2014-03-03,"4 Shopko Circle",NSW,Australia,5
3121,MaleahMaleoud,Batterbee,Male,1959-05-11,64,"Data Coordiator",Manufacturing,"Mass customer",No,19,171,100,3121,2017-10-22,FALSE,Approved,"Norco Bicycles",Road,medium,medium,1036.59,206.35,830.24,1991-05-06,"969 Sycamore Point",NSW,Australia,7
3122,Cthrine,Orans,Female,1980-08-17,42,,Manufacturing,"High Net Worth",Yes,15,8740,23,3122,2017-08-09,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,381.1,817.36,2003-09-10,"96073 Erie Place",NSW,Australia,9
3123,Tina,RiggulsFemaleord,Female,1976-08-17,46,"Dental Hygienist",Health,"High Net Worth",No,20,253,2,3123,2017-12-30,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,525.33,64.93,2010-11-05,"6915 Nobel Crossing",NSW,Australia,6
3124,Anastasie,"Le Grand",Female,1981-02-03,42,"Account Executive",Retail,"High Net Worth",Yes,9,4705,100,3124,2017-08-24,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2010-05-05,"32 Elmside Point",NSW,Australia,6
3125,Krystyna,Scarasbrick,Female,1978-08-21,44,"Social Worker",Health,"High Net Worth",Yes,5,7310,69,3125,2017-08-26,TRUE,Approved,"Norco Bicycles",Road,medium,large,1240.31,795.1,445.21,1997-01-25,"54294 Hovde Court",NSW,Australia,8
3126,Bondon,Deeley,Male,1986-10-16,36,"Statistician IV","Financial Services","High Net Worth",No,12,1965,85,3126,2017-11-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.16,2000-05-22,"98 Grover Street",VIC,Australia,5
3127,Tucker,Lewsley,Male,1971-01-31,52,"Research Nurse",Health,"Mass customer",No,10,4557,57,3127,2017-11-25,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1991-01-21,"4753 Sheridan Center",VIC,Australia,6
3128,Betteanne,Alldread,Female,1965-06-26,57,"Geological Engineer",Manufacturing,"High Net Worth",Yes,16,1379,13,3128,2017-03-09,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2006-02-02,"6958 Knutson Pass",VIC,Australia,1
3129,Leola,Maleandrier,Female,1955-09-25,67,"Analog Circuit Design Maleanager",Property,"High Net Worth",Yes,11,2863,91,3129,2017-05-11,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2003-09-10,"0 Stephen Park",QLD,Australia,2
3130,Krissy,Robard,Female,1971-01-25,52,"VP Product Management",Telecommunications,"Mass customer",No,17,11554,40,3130,2017-08-15,FALSE,Approved,"OHM Cycles",Standard,high,medium,1458.17,874.9,583.27,2006-02-02,"3126 Bayside Hill",QLD,Australia,4
3131,Sybilla,"O' Markey",Female,1999-02-24,24,,Retail,"Affluent Customer",Yes,3,3797,67,3131,2017-10-01,TRUE,Approved,"Norco Bicycles",Road,medium,medium,544.05,376.84,167.21,2002-08-31,"98202 Holmberg Way",VIC,Australia,10
3132,Nicko,Artois,Male,1975-04-15,48,"Sales Representative",Retail,"Mass customer",Yes,7,2226,50,3132,2017-07-05,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97,2015-10-18,"33794 Sommers Crossing",NSW,Australia,6
3133,Eda,MaleacCheyne,Female,1999-05-10,24,"Quality Control Specialist",Manufacturing,"Mass customer",No,2,7762,33,3133,2017-11-26,TRUE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,1167.18,144.26,1992-10-11,"21 2nd Pass",NSW,Australia,8
3134,Pierette,Roseman,Female,1995-01-20,28,,Manufacturing,"Mass Customer",No,5,3933,57,3134,2017-07-25,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1991-01-21,"981 Kinsman Crossing",NSW,Australia,1
3135,Titus,Worsall,Male,1962-01-14,61,"StaFemaleFemale Scientist","Financial Services","Mass customer",No,16,4,88,3135,2017-08-31,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,381.1,817.36,1998-12-16,"1617 Harper Parkway",NSW,Australia,10
3136,Leonardo,Brennon,Male,1998-08-25,24,"Marketing Manager",Retail,"Mass customer",Yes,3,9898,32,3136,2017-08-18,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,1999-12-04,"73907 Fallview Point",NSW,Australia,7
3137,Cathlene,,Female,1993-03-13,30,"Web Designer III",n/a,"Mass Customer",No,9,2565,6,3137,2017-08-02,TRUE,Approved,"OHM Cycles",Standard,high,medium,227.88,136.73,91.15,2003-02-07,"99 Linden Trail",VIC,Australia,8
3138,Wait,Pardey,Male,1971-02-19,52,Paralegal,"Financial Services","Mass customer",Yes,6,3364,24,3138,2017-02-03,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,1993-05-26,"409 Bobwhite Road",NSW,Australia,10
3139,Pail,"De Blasi",Male,1973-06-13,49,Paralegal,"Financial Services","High Net Worth",Yes,17,10642,0,3139,2017-05-18,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,2016-03-29,"24712 Hazelcrest Lane",VIC,Australia,7
3140,Britt,MaleuddiMaleer,Female,1985-06-11,37,"Legal Assistant",Manufacturing,"High Net Worth",No,16,55,0,3140,2017-09-18,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2005-05-10,"3 Canary Center",NSW,Australia,10
3141,EsMalearia,Kiernan,Female,1995-11-04,27,"Associate Professor",Retail,"Mass customer",Yes,3,1770,9,3141,2017-06-20,TRUE,Approved,"OHM Cycles",Road,medium,medium,742.54,667.4,75.14,1994-09-09,"5310 Mosinee Crossing",QLD,Australia,9
3142,Hubert,Kliner,Male,1992-08-04,30,"Electrical Engineer",Manufacturing,"Mass customer",No,6,3257,76,3142,2017-12-18,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2014-10-10,"13 Basil Lane",NSW,Australia,9
3143,Corabelle,StreatFemaleeild,Female,1996-10-24,26,"ChieFemale Design Engineer",Manufacturing,"Mass customer",No,5,2118,21,3143,2017-06-16,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,"332 Summerview Park",VIC,Australia,8
3144,Ringo,Everson,Male,1978-10-29,44,"Programmer Analyst III",Manufacturing,"Mass customer",Yes,8,3514,2,3144,2017-07-12,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,"7435 Monument Road",VIC,Australia,9
3145,Gar,Barnewille,Male,1978-06-17,44,Paralegal,"Financial Services","High Net Worth",Yes,7,4511,50,3145,2017-10-23,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,2006-02-02,"3 Cody Trail",NSW,Australia,7
3146,Femaleredrika,KleinMaleintz,Female,1978-01-28,45,"Project Manager",Property,"Mass customer",No,15,1145,25,3146,2017-10-18,TRUE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,829.65,709.34,2011-01-10,"07084 Mallory Center",NSW,Australia,5
3147,Bonnee,Farley,Female,1976-10-02,46,,Retail,"Affluent Customer",Yes,17,5459,92,3147,2017-12-27,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,2002-10-10,"502 John Wall Pass",VIC,Australia,7
3148,Berky,Degoix,Male,1974-10-09,48,"HuMalean Resources Assistant IV",n/a,"High Net Worth",Yes,10,3014,0,3148,2017-11-05,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,2010-06-07,"90880 Donald Lane",NSW,Australia,9
3149,Caprice,Pack,Female,1980-09-03,42,"Tax Accountant",n/a,"Affluent Customer",Yes,5,1108,58,3149,2017-07-28,FALSE,Approved,"OHM Cycles",Standard,medium,medium,912.52,141.4,771.12,1998-12-17,"48007 Lakewood Hill",VIC,Australia,10
3150,Maleorissa,WolFemaleendell,Female,1991-10-07,31,"Sales Associate","Financial Services","Mass customer",No,5,5851,43,3150,2017-04-23,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1999-12-04,"039 Havey Alley",NSW,Australia,9
3151,Thorn,Choffin,U,0000-00-00,2023,"Senior Developer",IT,"Affluent Customer",Yes,0,174,10,3151,2017-12-17,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,1994-09-09,"32798 Melby Center",QLD,Australia,8
3152,Lettie,MalecGenis,Female,1999-06-07,23,Teacher,"Financial Services","High Net Worth",Yes,3,3437,81,3152,2017-12-19,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,2006-10-01,"0250 Onsgard Center",QLD,Australia,7
3153,Hannis,Jakubovits,Female,1973-12-30,49,"CoMalepensation Analyst","Financial Services","High Net Worth",No,15,1564,74,3153,2017-08-25,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,"121 Anniversary Lane",NSW,Australia,9
3154,Angil,EllesMaleere,Female,1957-11-21,65,"Desktop Support Technician",Telecommunications,"Mass customer",Yes,19,651,64,3154,2017-03-11,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,596.55,872.89,2016-12-06,"0 Warrior Alley",NSW,Australia,10
3155,Tiphani,Femaleritz,Female,1976-12-25,46,"OFemaleFemaleice Assistant I",IT,"Affluent Customer",Yes,21,2155,49,3155,2017-11-17,FALSE,Approved,"Trek Bicycles",Road,medium,medium,533.51,400.13,133.38,2009-04-12,"5323 Chive Avenue",NSW,Australia,7
3156,Bearnard,Letixier,Male,1976-09-28,46,,"Financial Services","Mass Customer",No,4,1627,20,3156,2017-01-31,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,2010-05-05,"63663 Darwin Crossing",NSW,Australia,10
3157,Hurlee,Fasson,Male,1997-07-19,25,,Retail,"Mass Customer",Yes,1,1192,55,3157,2017-10-31,FALSE,Approved,"Trek Bicycles",Road,medium,large,1894.19,598.76,1295.43,1991-01-21,"16 Hansons Hill",NSW,Australia,7
3158,Korey,Lansbury,Male,1970-05-02,53,"VP Quality Control",Telecommunications,"Mass customer",Yes,12,4382,8,3158,2017-10-24,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2005-12-07,"64 Quincy Alley",QLD,Australia,9
3159,Jesus,MacShirie,Male,1967-02-01,56,,"Financial Services","Affluent Customer",No,12,3251,68,3159,2017-12-05,TRUE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,"541 Ramsey Alley",VIC,Australia,7
3160,EadMaleund,Braycotton,Male,1978-07-03,44,"Maleechanical SysteMales Engineer",IT,"Mass customer",No,21,2168,20,3160,2017-06-12,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,1580.47,195.34,2010-05-05,"9890 Macpherson Drive",NSW,Australia,10
3161,Cindie,Naldrett,Female,1977-02-16,46,,"Financial Services","Mass Customer",Yes,4,5292,69,3161,2017-10-08,FALSE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,2006-05-22,"40 Erie Plaza",VIC,Australia,9
3162,Deanne,Delacour,Female,1978-02-24,45,"Media ManagerV",Argiculture,"Mass customer",Yes,15,16870,32,3162,2017-09-11,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,1999-12-04,"8 Clarendon Circle",NSW,Australia,11
3163,Irvine,"Malec Maleechan",Male,1968-06-01,54,"EnvironMaleental Specialist",Argiculture,"Affluent Customer",No,19,4559,5,3163,2017-01-10,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2011-08-29,"55152 Delaware Park",NSW,Australia,10
3164,Hortensia,Rainger,Female,1986-01-14,37,"HuMalean Resources Assistant II",Manufacturing,"Mass customer",Yes,14,632,62,3164,2017-09-10,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1992-10-02,"09 Mitchell Terrace",NSW,Australia,9
3165,Vyky,Coppen,Female,1975-05-18,47,"Business System Development Analyst",Manufacturing,"Affluent Customer",Yes,10,3146,47,3165,2017-06-25,FALSE,Approved,"Trek Bicycles",Road,low,small,1720.7,1531.42,189.28,2001-11-25,"49956 Hovde Crossing",NSW,Australia,9
3166,Bronson,PlowMalean,Male,1955-05-11,68,"Social Worker",Health,"Mass customer",No,20,243,63,3166,2017-11-13,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,"1 Glacier Hill Parkway",NSW,Australia,8
3167,Vernor,Stedall,Male,1995-01-20,28,"Web Designer IV",Property,"Mass customer",No,5,1735,12,3167,2017-05-11,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,"4527 Farmco Place",VIC,Australia,8
3168,Johan,Dudderidge,Male,1976-02-16,47,"Assistant Maleanager",Health,"Affluent Customer",No,22,3260,0,3168,2017-02-24,TRUE,Approved,,,,,1202.34,0,1202.34,0000-00-00,"88 Rutledge Crossing",QLD,Australia,7
3169,MaleaxiMale,Chavrin,Male,1964-01-12,59,"Payment Adjustment Coordinator",IT,"Mass customer",Yes,19,1633,7,3169,2017-05-09,FALSE,Approved,"Trek Bicycles",Road,low,medium,980.37,234.43,745.94,2005-12-07,"398 Butternut Place",VIC,Australia,7
3170,Bethanne,Kytter,Female,1968-01-26,55,"Nurse Practicioner",Entertainment,"Mass customer",No,11,2010,24,3170,2017-04-02,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,2011-05-07,"13 Marcy Alley",VIC,Australia,8
3171,Leif,,Male,1967-05-23,55,"Account Coordinator","Financial Services","Affluent Customer",Yes,10,2144,39,3171,2017-10-16,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2011-05-09,"62 John Wall Lane",NSW,Australia,1
3172,Marje,Kennewell,Female,1961-12-17,61,,Retail,"Affluent Customer",No,5,2645,14,3172,2017-08-04,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,1234.29,152.55,2003-08-05,"2346 Dawn Terrace",QLD,Australia,3
3173,Angelo,,Male,2001-10-10,21,"Computer Systems Analyst I",Health,"Mass Customer",Yes,1,3481,76,3173,2017-07-07,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2011-01-10,"8 Erie Center",VIC,Australia,2
3174,Odele,BlackMaleore,Female,1976-11-16,46,"Research Associate","Financial Services","Affluent Customer",No,9,3534,56,3174,2017-12-06,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,1997-10-04,"040 Brown Trail",NSW,Australia,12
3175,Alphard,Cradduck,Male,1984-12-30,38,Operator,Health,"Mass customer",No,16,833,44,3175,2017-03-14,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,"94850 Moland Street",VIC,Australia,9
